email_length,num_links,num_special_chars,sender_reputation,has_attachment,is_spam
499,3,14,62,0,1
745,3,16,73,0,1
566,4,13,36,0,1
441,2,11,92,0,0
564,1,14,53,1,1
538,2,17,28,1,1
751,1,11,62,1,1
544,1,17,53,1,1
558,1,15,29,1,1
811,0,13,28,1,1
676,2,18,40,1,1
849,0,15,43,0,1
788,2,16,55,1,1
466,3,14,41,0,1
748,1,16,62,1,1
828,0,17,37,1,1
829,0,14,47,0,1
748,3,17,71,0,1
745,2,16,71,0,1
554,1,18,41,0,1
474,3,19,46,0,1
547,5,15,51,1,1
350,3,15,52,1,1
801,2,17,36,0,1
557,3,15,39,0,1
793,1,15,50,0,1
415,1,14,27,0,1
762,1,14,19,0,1
525,3,13,54,1,1
407,3,10,53,1,1
844,5,10,51,0,1
766,1,15,31,0,1
631,3,15,56,0,1
605,4,10,38,1,1
665,2,17,45,0,1
629,0,13,57,1,1
481,3,13,40,0,1
538,3,17,42,1,1
894,6,25,40,1,1
1000,4,11,53,0,1
834,2,17,71,0,1
671,3,13,29,0,1
549,0,20,66,1,1
480,0,14,82,0,0
490,4,18,54,0,1
517,2,10,40,0,1
922,2,14,60,0,1
870,1,23,31,0,1
711,2,19,61,0,1
455,2,13,48,0,1
733,0,13,34,0,1
564,0,8,44,0,0
277,6,20,46,1,1
643,0,22,41,0,1
473,2,9,57,0,1
478,3,8,53,0,1
562,5,12,41,1,1
525,3,16,59,0,1
594,5,19,59,1,1
587,4,20,40,0,1
318,1,15,30,0,1
828,1,18,61,0,1
452,4,17,50,0,1
457,3,13,54,0,1
550,1,16,34,0,1
583,1,13,63,0,1
818,0,16,66,1,1
640,1,12,55,1,1
684,5,13,51,0,1
641,2,10,43,0,1
634,0,11,0,0,1
646,1,17,76,0,0
310,2,17,56,0,1
562,2,13,36,0,1
774,1,12,47,0,1
1191,1,8,35,0,1
419,0,17,56,0,0
663,2,15,32,0,1
514,2,11,54,0,1
907,2,14,64,0,1
396,1,17,65,0,0
693,2,19,46,0,1
388,2,19,74,0,0
552,2,14,50,1,1
594,4,18,40,1,1
760,2,9,37,0,1
438,3,16,38,0,1
699,5,13,32,1,1
602,2,10,77,0,1
640,1,21,54,0,1
743,2,11,65,0,1
407,1,20,50,0,1
721,4,10,49,0,1
514,3,14,36,0,1
764,1,16,42,1,1
650,2,24,62,0,1
568,2,13,45,1,1
511,0,25,37,0,1
723,2,8,59,0,1
789,2,14,84,0,1
520,1,13,40,0,1
430,1,8,47,0,1
704,5,11,37,0,1
382,1,22,52,0,1
404,1,6,58,0,0
440,1,15,57,0,0
537,2,16,42,0,1
399,2,21,44,0,1
309,2,10,51,1,1
429,1,16,52,1,1
696,1,13,54,0,1
409,1,9,50,1,1
548,1,18,62,0,1
892,4,11,25,0,1
592,0,20,37,1,1
651,3,7,33,0,1
458,4,12,57,0,1
924,1,12,43,0,1
518,3,12,68,1,1
565,1,12,75,0,0
797,4,11,47,0,1
572,1,16,47,0,1
607,2,16,40,1,1
557,2,17,77,0,1
558,2,12,64,1,1
655,1,11,63,0,1
682,1,19,62,1,1
503,0,20,57,1,1
485,5,11,54,1,1
508,1,18,57,0,1
389,1,11,66,0,0
361,4,17,46,1,1
644,5,23,56,0,1
740,2,20,53,1,1
730,0,11,60,0,0
242,1,26,59,0,0
563,3,11,45,1,1
434,0,15,42,1,1
621,1,12,39,1,1
537,2,13,56,0,1
688,1,14,25,0,1
597,2,18,57,0,1
315,1,15,66,0,0
454,3,14,36,1,1
600,2,20,41,0,1
613,3,17,50,0,1
389,3,11,56,1,1
369,0,11,78,0,0
608,4,8,47,0,1
389,2,14,25,0,1
349,2,16,44,1,1
533,3,20,36,0,1
526,1,8,64,0,0
468,3,15,42,0,1
494,2,13,37,0,1
602,1,13,23,0,1
491,1,17,34,1,1
610,2,15,44,0,1
542,0,10,66,0,0
625,4,12,42,0,1
731,1,23,69,1,1
725,2,8,38,0,1
793,3,11,41,0,1
725,4,19,79,0,1
635,3,14,66,1,1
534,0,8,48,1,1
541,1,13,46,0,1
468,3,12,29,0,1
600,2,12,40,1,1
704,3,16,51,1,1
491,3,19,39,0,1
594,3,13,28,1,1
498,2,12,36,0,1
631,1,8,49,0,1
517,4,27,41,0,1
489,3,15,58,1,1
498,3,15,60,0,1
675,1,19,33,1,1
585,0,16,44,0,1
535,1,12,20,0,1
639,3,12,53,1,1
537,3,16,28,0,1
768,2,20,66,0,1
453,3,15,42,0,1
571,4,27,8,0,1
389,3,10,36,0,1
547,3,19,82,0,1
348,0,13,54,0,0
711,0,11,32,1,1
714,2,13,36,0,1
717,1,14,66,0,1
604,4,17,56,1,1
468,0,16,20,1,1
479,0,19,62,0,0
829,2,14,52,0,1
815,1,20,39,0,1
618,2,18,46,0,1
522,0,15,53,0,0
805,1,11,53,1,1
495,5,14,80,0,1
634,4,19,31,0,1
802,1,16,51,0,1
474,3,15,73,0,1
724,1,11,44,1,1
678,3,17,34,0,1
594,3,16,44,0,1
450,1,17,60,0,0
491,0,23,50,1,1
643,1,24,38,0,1
386,4,12,83,1,1
619,2,10,58,1,1
681,4,10,56,0,1
747,0,20,55,0,1
390,1,17,38,0,1
797,1,11,29,1,1
854,0,10,46,0,1
661,4,21,64,1,1
444,2,12,62,0,1
550,1,14,66,0,0
592,4,15,57,0,1
640,1,20,46,0,1
603,2,20,48,0,1
642,2,11,44,0,1
586,1,22,43,0,1
639,2,18,36,1,1
530,0,20,67,1,0
549,0,21,56,1,1
513,2,17,61,0,1
887,3,19,54,0,1
819,0,12,39,1,1
683,4,17,39,0,1
798,4,21,67,0,1
719,2,15,45,0,1
627,2,7,67,1,1
374,1,22,42,0,1
560,2,16,57,0,1
549,2,11,28,0,1
430,0,16,43,0,0
377,0,16,67,0,0
673,5,13,60,0,1
648,0,18,60,0,0
424,1,12,57,0,0
488,1,22,53,0,1
774,2,17,33,0,1
468,3,24,47,0,1
625,3,15,57,0,1
571,4,15,36,0,1
675,2,18,41,1,1
471,2,9,37,0,1
613,1,9,45,0,1
625,2,11,33,0,1
634,2,15,73,0,1
611,0,17,85,1,0
651,0,15,67,0,0
928,2,17,42,1,1
984,3,16,43,0,1
504,3,21,52,1,1
252,1,15,67,1,0
689,3,13,61,0,1
627,1,13,50,1,1
759,3,15,48,0,1
642,0,14,58,0,0
608,1,11,31,0,1
769,3,25,63,0,1
790,1,16,57,1,1
392,3,17,42,0,1
477,2,19,61,0,1
584,1,19,55,0,1
614,2,15,68,0,1
566,3,17,21,0,1
665,3,18,49,0,1
749,4,21,53,0,1
858,1,10,68,1,1
686,1,14,57,0,1
472,2,12,28,1,1
577,1,13,66,0,1
588,2,17,59,0,1
677,1,16,63,0,1
658,3,10,0,0,1
907,3,17,39,0,1
530,0,25,66,0,0
657,3,14,55,0,1
953,1,21,53,1,1
512,3,18,54,1,1
621,2,23,46,0,1
458,2,13,66,0,1
612,2,19,30,1,1
482,1,9,46,1,1
757,1,6,43,0,1
622,1,15,15,1,1
459,5,14,62,0,1
726,4,13,46,0,1
626,1,16,5,0,1
742,3,19,63,0,1
427,2,21,37,0,1
655,4,13,79,0,1
716,0,21,62,0,0
536,3,12,65,1,1
411,2,19,51,0,1
593,5,21,26,1,1
784,5,6,71,1,1
768,0,14,72,0,0
535,2,22,47,1,1
407,5,14,41,0,1
535,5,12,61,0,1
529,1,10,55,0,1
666,0,12,56,0,0
584,2,22,65,1,1
487,1,14,21,1,1
765,1,16,90,0,0
621,3,21,78,1,1
665,1,13,51,0,1
341,2,17,70,0,0
236,4,14,54,0,1
384,3,20,53,0,1
527,4,20,37,1,1
686,1,16,41,0,1
248,0,19,44,1,1
838,4,16,41,0,1
625,3,16,60,0,1
804,4,16,61,1,1
467,2,10,64,0,1
675,3,14,55,1,1
612,1,22,32,0,1
722,2,20,55,1,1
564,3,17,56,0,1
670,1,10,52,1,1
765,4,12,52,0,1
502,0,15,47,0,0
636,2,17,53,0,1
316,1,16,71,1,0
705,3,12,63,1,1
893,0,16,66,1,1
413,0,18,39,1,1
586,1,21,50,0,1
732,3,15,60,0,1
604,5,20,43,0,1
624,1,16,69,0,1
541,4,16,52,0,1
535,0,13,50,1,1
586,0,19,35,0,1
606,1,12,80,1,1
422,4,14,23,0,1
590,1,13,28,0,1
835,3,15,21,0,1
537,0,17,44,0,1
414,2,10,49,0,1
577,5,15,32,0,1
492,1,15,41,0,1
399,5,9,70,1,1
620,2,23,32,0,1
493,2,19,33,0,1
506,2,13,32,0,1
623,1,16,54,1,1
370,4,22,43,0,1
338,3,15,48,1,1
700,3,13,39,0,1
310,4,17,72,0,1
453,1,19,40,0,1
330,0,9,24,1,1
527,1,19,54,0,1
664,0,10,53,0,0
616,1,7,41,0,1
958,0,13,56,0,1
763,2,21,61,0,1
460,2,18,36,0,1
420,4,14,44,1,1
1006,3,19,45,1,1
759,1,9,23,1,1
688,0,14,58,1,1
611,3,17,50,0,1
641,5,17,47,0,1
377,2,19,42,0,1
623,0,8,67,0,0
610,3,15,63,0,1
464,3,15,56,0,1
519,1,10,47,1,1
827,3,12,49,1,1
581,0,15,56,0,0
910,2,10,96,1,1
338,0,15,61,1,0
521,1,13,43,1,1
367,4,13,71,0,1
418,2,10,48,0,1
475,4,14,44,0,1
647,2,16,41,0,1
640,2,9,60,0,1
498,1,11,37,0,1
265,3,21,30,1,1
821,1,11,41,0,1
557,1,14,53,0,1
432,4,19,57,1,1
641,1,10,44,1,1
630,1,16,70,0,1
551,1,14,43,1,1
622,1,14,42,0,1
426,0,14,38,0,0
713,1,12,53,0,1
450,4,10,80,1,1
509,2,18,32,0,1
697,1,15,57,0,1
780,3,11,41,0,1
837,4,15,46,0,1
758,4,15,31,0,1
551,2,17,42,0,1
368,7,27,64,0,1
810,1,22,47,0,1
805,0,9,41,0,1
499,4,13,33,1,1
738,2,12,61,0,1
550,0,13,62,1,1
825,1,8,52,1,1
522,2,18,60,0,1
896,2,17,55,0,1
717,1,15,41,1,1
869,1,12,67,0,1
530,1,15,16,0,1
660,2,13,58,1,1
454,3,16,50,1,1
726,0,9,22,0,1
734,2,16,55,1,1
959,1,20,39,0,1
672,2,23,31,0,1
708,2,12,44,0,1
529,3,17,56,0,1
681,2,12,57,0,1
543,0,15,40,0,1
617,3,12,53,1,1
626,3,13,48,0,1
547,2,18,31,0,1
609,3,14,46,0,1
543,4,12,22,0,1
543,1,13,38,0,1
761,4,9,52,0,1
626,1,14,33,0,1
652,1,15,67,1,1
381,2,20,72,1,1
663,0,16,50,1,1
679,3,12,45,0,1
540,4,20,47,1,1
912,3,16,47,0,1
256,0,19,64,0,0
717,3,15,78,1,1
706,6,12,43,0,1
681,5,17,47,0,1
626,2,19,56,0,1
682,7,14,66,0,1
730,1,13,45,0,1
491,1,19,70,0,0
644,3,13,60,0,1
572,3,14,37,1,1
435,0,9,49,1,1
707,2,15,40,1,1
515,6,12,46,0,1
375,0,15,62,0,0
519,1,13,62,0,1
480,7,13,62,0,1
754,2,11,33,0,1
622,3,12,60,0,1
807,3,13,43,0,1
500,1,13,20,0,1
731,1,18,52,0,1
1025,4,18,81,0,1
653,2,13,17,0,1
729,0,12,61,0,0
704,2,17,54,0,1
386,2,21,68,1,1
687,3,7,48,1,1
645,1,14,57,1,1
561,2,27,31,0,1
467,3,19,59,0,1
704,1,19,48,0,1
454,2,22,72,0,1
920,2,16,29,1,1
617,2,18,50,0,1
416,3,13,55,0,1
522,2,15,43,0,1
558,3,15,46,0,1
961,4,10,48,0,1
467,0,18,55,0,0
582,0,17,48,0,0
519,2,16,61,0,1
674,4,17,49,0,1
521,3,8,36,0,1
429,2,18,45,0,1
570,2,21,52,0,1
555,2,12,55,0,1
511,1,13,29,0,1
519,1,13,56,1,1
777,1,13,26,1,1
552,3,23,43,1,1
429,2,21,47,0,1
530,3,22,28,0,1
608,3,8,55,0,1
399,2,14,57,0,1
843,0,16,46,0,1
730,3,22,49,1,1
814,4,15,52,0,1
658,3,12,52,0,1
285,2,14,39,0,1
830,1,10,35,0,1
470,0,11,51,0,0
482,4,9,37,1,1
623,2,17,51,0,1
806,4,16,38,1,1
757,1,11,52,1,1
735,1,17,44,0,1
553,1,18,6,0,1
550,7,14,66,1,1
651,0,15,48,1,1
580,1,17,49,0,1
733,3,21,41,1,1
724,4,17,66,1,1
688,2,14,28,1,1
221,2,10,49,0,1
619,0,12,50,0,0
583,2,14,51,1,1
625,2,17,26,0,1
486,0,17,66,0,0
401,2,10,64,0,1
669,3,10,32,0,1
546,0,22,54,0,0
686,2,11,47,1,1
499,1,25,33,0,1
812,1,9,73,0,1
750,0,14,38,0,1
644,3,20,53,0,1
568,6,12,53,0,1
727,1,13,38,1,1
658,2,10,46,0,1
635,2,15,51,0,1
756,3,18,40,0,1
813,1,9,28,0,1
412,1,20,62,0,0
442,4,14,61,0,1
482,0,10,67,0,0
374,1,13,55,0,0
590,2,7,74,1,1
690,3,11,67,0,1
596,2,10,60,0,1
519,3,9,47,0,1
768,1,19,38,1,1
621,0,15,49,1,1
651,0,25,69,0,0
773,0,18,40,0,1
581,4,18,58,0,1
909,1,17,62,0,1
532,3,18,-1,1,1
899,2,16,71,1,1
453,2,9,68,1,1
677,1,16,38,0,1
503,2,13,55,1,1
767,2,19,71,0,1
528,1,18,60,0,1
643,2,20,63,0,1
502,3,14,77,0,1
740,1,14,57,0,1
501,2,18,33,0,1
852,0,18,66,0,0
450,1,13,28,1,1
398,3,14,45,1,1
742,2,16,46,0,1
511,2,17,53,1,1
598,4,11,45,1,1
551,2,15,61,0,1
403,1,11,56,1,1
588,3,20,52,0,1
789,2,10,65,0,1
750,2,12,43,0,1
634,0,22,32,1,1
766,4,17,61,0,1
441,3,8,47,1,1
551,0,15,40,1,1
659,2,14,67,0,1
580,2,14,50,1,1
562,1,11,10,0,1
419,2,11,51,0,1
287,4,8,55,0,1
722,3,13,77,1,1
636,2,19,53,0,1
735,2,11,64,0,1
534,0,16,39,0,1
493,1,13,61,0,0
600,0,19,78,0,0
728,2,22,27,1,1
565,6,17,35,1,1
720,1,11,73,0,1
449,2,12,58,0,1
575,2,20,60,0,1
589,1,12,80,0,0
783,3,21,64,1,1
631,2,21,52,1,1
861,2,12,52,1,1
397,1,20,44,0,1
619,1,12,70,0,0
626,3,14,56,0,1
693,0,21,60,0,0
477,2,14,43,0,1
852,2,14,46,1,1
601,1,13,55,0,1
436,3,19,65,1,1
597,3,13,55,0,1
553,1,23,49,0,1
1017,0,17,35,0,1
757,5,10,28,0,1
607,2,15,46,1,1
583,2,10,40,0,1
742,1,13,51,0,1
749,3,15,37,0,1
163,3,17,66,1,1
696,0,10,53,0,0
604,4,13,45,0,1
403,4,20,36,1,1
732,3,14,24,0,1
936,1,10,72,0,1
683,2,18,40,0,1
765,2,17,67,1,1
870,0,16,77,1,1
475,3,12,42,0,1
321,4,21,57,0,1
698,1,19,46,0,1
562,1,16,37,0,1
393,0,15,53,0,0
588,0,12,57,0,0
709,0,12,68,1,1
577,2,8,45,0,1
481,1,18,62,0,0
566,0,12,49,0,0
597,1,14,85,0,0
310,3,17,58,0,1
578,1,16,73,0,0
398,1,13,60,0,0
698,2,13,39,0,1
365,3,11,40,0,1
751,1,12,45,0,1
538,3,12,36,0,1
518,0,15,45,0,0
644,1,19,49,0,1
470,2,17,59,0,1
641,2,18,44,0,1
490,2,9,29,1,1
516,1,12,43,0,1
660,2,15,66,0,1
429,1,17,62,1,1
410,0,20,39,0,0
637,1,17,54,1,1
595,3,16,73,0,1
625,1,25,28,0,1
649,4,13,47,1,1
608,2,9,62,1,1
691,5,15,35,0,1
614,1,16,57,0,1
298,3,13,62,0,1
337,2,17,56,0,1
889,1,9,24,0,1
600,1,18,40,0,1
742,3,19,79,1,1
548,1,21,21,0,1
591,3,13,44,0,1
531,1,17,56,0,1
969,3,16,37,0,1
637,0,15,69,0,0
519,2,18,74,0,1
352,2,14,76,1,1
896,0,16,53,0,1
575,2,16,48,0,1
711,1,20,64,0,1
728,0,16,41,0,1
530,2,12,49,0,1
700,2,18,41,1,1
509,2,18,74,0,1
451,1,9,38,0,1
774,1,16,38,0,1
576,1,16,41,0,1
677,2,11,46,0,1
661,3,14,18,0,1
695,5,16,59,1,1
366,4,18,42,1,1
512,1,12,51,0,1
551,2,16,31,0,1
475,1,13,77,0,0
664,1,14,43,0,1
778,2,13,67,1,1
801,5,15,53,1,1
549,7,7,28,1,1
643,2,13,55,0,1
666,3,24,46,0,1
693,1,17,55,0,1
468,2,16,38,0,1
873,3,12,44,0,1
738,2,18,54,0,1
742,0,18,76,0,0
780,1,15,26,0,1
680,2,15,74,0,1
445,4,19,36,0,1
579,2,15,25,0,1
352,3,14,41,0,1
662,2,17,37,1,1
574,1,14,45,0,1
593,1,13,40,1,1
780,1,19,59,1,1
531,1,12,38,0,1
562,0,20,43,0,1
603,2,12,28,0,1
324,4,21,57,0,1
560,0,21,51,0,0
227,1,21,31,0,1
512,2,14,50,1,1
728,3,23,44,0,1
667,0,17,44,0,1
510,1,10,48,0,1
606,1,12,36,0,1
438,1,21,57,0,1
599,1,17,60,1,1
1039,2,15,50,0,1
876,3,13,57,0,1
607,1,13,48,0,1
624,3,22,39,0,1
453,2,11,56,1,1
479,2,12,38,0,1
654,2,21,33,0,1
521,2,15,53,0,1
735,3,14,78,0,1
835,2,19,34,0,1
649,1,12,50,0,1
615,3,11,36,0,1
347,1,16,53,0,0
712,2,9,66,1,1
428,3,20,72,1,1
537,2,14,43,0,1
743,3,18,53,0,1
754,2,13,46,0,1
530,3,21,64,0,1
538,2,19,54,1,1
495,4,16,49,0,1
420,0,14,51,0,0
504,4,20,29,0,1
358,3,9,57,1,1
702,1,13,13,0,1
659,1,11,60,0,1
684,3,9,46,0,1
456,2,5,81,1,1
420,1,14,70,0,0
608,2,14,40,0,1
609,1,15,56,0,1
577,1,10,74,0,0
556,1,24,59,0,1
856,2,16,61,0,1
663,4,20,67,1,1
895,0,17,51,1,1
790,1,17,43,0,1
855,4,13,76,1,1
438,1,18,47,1,1
688,3,12,21,0,1
535,2,15,28,0,1
350,0,15,64,1,0
824,0,13,65,1,1
555,0,15,88,1,0
441,0,14,37,1,1
537,2,13,40,0,1
480,0,18,35,0,1
495,0,9,37,0,1
566,0,13,65,0,0
859,1,14,66,0,1
500,4,20,48,0,1
848,1,20,70,1,1
727,2,11,46,1,1
659,1,12,71,0,1
712,0,15,26,0,1
602,2,12,54,1,1
792,1,16,43,0,1
685,1,9,44,0,1
350,0,23,37,0,0
644,2,10,57,1,1
717,3,11,40,0,1
556,2,15,92,1,1
618,1,14,32,0,1
508,2,17,51,0,1
393,2,13,81,0,0
367,1,14,50,0,1
369,1,15,61,0,0
700,4,11,48,0,1
226,4,20,61,0,1
500,0,18,49,0,0
485,2,13,67,0,1
557,1,11,30,1,1
321,2,12,43,0,1
660,1,15,39,0,1
409,2,22,56,0,1
769,3,13,49,1,1
506,2,24,57,0,1
585,2,19,58,0,1
600,2,14,38,0,1
636,4,16,31,1,1
605,3,14,65,0,1
535,2,9,38,0,1
651,3,17,44,0,1
669,2,22,26,0,1
485,3,21,23,0,1
663,3,13,55,0,1
778,0,11,49,0,1
705,4,11,46,0,1
739,1,12,41,0,1
625,4,17,54,0,1
459,0,14,66,0,0
478,1,17,51,1,1
647,1,10,48,0,1
741,2,20,42,0,1
1017,1,22,53,1,1
747,4,13,65,0,1
424,0,15,49,1,1
484,0,13,69,0,0
941,2,13,72,0,1
567,1,17,28,0,1
607,1,7,30,1,1
455,2,17,47,0,1
834,1,12,60,1,1
675,1,15,55,0,1
483,3,14,54,0,1
450,0,13,56,0,0
646,2,20,49,0,1
606,1,15,47,1,1
724,0,17,43,1,1
682,0,14,56,0,0
560,1,17,59,0,1
518,2,17,62,1,1
576,3,10,43,0,1
517,3,13,43,0,1
580,2,16,61,0,1
602,3,13,55,1,1
465,1,16,79,0,0
694,3,19,63,1,1
544,4,14,35,1,1
473,0,16,65,0,0
547,1,19,28,1,1
636,2,9,57,1,1
612,1,21,24,0,1
663,1,22,41,0,1
734,0,19,66,0,0
795,1,13,25,0,1
642,3,20,67,0,1
439,2,15,46,1,1
559,4,16,90,1,1
449,2,16,45,1,1
854,1,15,37,0,1
898,0,10,68,0,0
697,3,17,55,1,1
728,2,20,43,1,1
637,3,14,41,0,1
654,5,19,59,0,1
360,4,10,54,0,1
588,2,17,26,0,1
467,0,21,56,0,0
642,5,22,58,1,1
591,3,10,48,0,1
892,2,11,43,0,1
737,5,11,43,0,1
642,1,13,48,0,1
559,1,16,50,0,1
851,4,4,37,0,1
595,1,17,38,1,1
649,2,13,51,1,1
606,2,9,66,0,1
539,2,19,34,0,1
605,1,15,27,0,1
305,2,12,57,1,1
367,4,14,48,1,1
652,2,14,42,0,1
835,5,20,66,0,1
652,2,15,38,1,1
491,4,17,97,0,1
383,3,20,67,0,1
717,1,18,36,0,1
514,1,16,45,0,1
696,2,7,39,0,1
658,2,17,32,0,1
671,1,14,59,1,1
605,3,17,37,1,1
657,2,18,50,1,1
582,2,14,37,0,1
504,0,9,39,0,0
455,4,21,32,1,1
242,1,9,68,0,0
572,4,18,37,0,1
827,2,22,52,0,1
709,2,23,35,0,1
634,5,18,59,0,1
489,1,11,39,0,1
749,1,19,40,0,1
582,1,13,49,0,1
836,0,11,28,0,1
452,3,14,65,0,1
487,2,14,35,0,1
472,2,14,67,0,1
377,3,17,38,0,1
459,1,8,65,1,1
615,1,11,51,1,1
493,3,20,68,0,1
21,0,23,55,0,0
761,3,19,61,1,1
347,2,17,27,1,1
688,0,15,60,0,0
604,4,13,23,0,1
917,2,19,19,1,1
749,4,14,59,1,1
524,1,15,52,1,1
494,2,19,71,1,1
825,2,10,61,0,1
378,6,12,79,0,1
628,1,9,44,1,1
580,2,20,34,1,1
548,0,11,21,1,1
653,3,17,34,1,1
628,2,11,57,1,1
668,2,15,41,0,1
620,3,19,52,0,1
662,2,13,64,0,1
614,1,11,53,0,1
501,1,22,28,0,1
600,2,24,63,1,1
492,1,15,48,0,1
482,2,22,74,1,1
549,2,14,48,1,1
582,3,25,36,1,1
605,1,13,57,0,1
737,3,19,38,0,1
525,3,20,67,0,1
629,2,15,39,1,1
617,1,11,52,0,1
508,2,20,66,0,1
611,1,11,50,0,1
750,2,19,41,1,1
627,0,12,36,1,1
633,4,16,48,0,1
494,4,12,89,1,1
895,3,11,79,0,1
502,3,15,61,0,1
349,2,11,45,0,1
729,5,16,43,0,1
582,1,18,72,0,0
554,1,12,52,0,1
518,0,17,17,1,1
880,0,15,58,0,1
653,0,18,56,0,0
682,2,14,67,0,1
624,2,20,43,1,1
640,1,12,65,0,1
809,1,25,67,1,1
562,0,17,62,1,1
381,3,11,50,0,1
730,2,18,56,0,1
674,1,18,46,1,1
616,1,9,26,1,1
670,3,14,64,0,1
544,2,17,38,0,1
603,1,15,34,0,1
580,2,16,70,0,1
511,1,12,32,0,1
778,3,17,59,0,1
388,1,15,74,1,0
954,2,16,39,0,1
731,6,21,49,1,1
333,1,19,44,0,1
566,0,23,60,1,1
574,2,11,43,1,1
658,4,16,-4,1,1
451,1,18,48,1,1
604,3,12,36,0,1
581,4,29,55,1,1
489,3,5,41,0,1
468,5,14,55,1,1
737,0,17,38,1,1
345,1,15,58,0,0
671,2,16,44,0,1
719,1,10,31,0,1
567,1,14,53,0,1
607,2,16,69,0,1
774,4,12,66,0,1
494,3,21,56,0,1
509,3,12,57,0,1
525,0,18,48,1,1
774,3,17,54,0,1
793,6,10,54,1,1
390,2,13,78,1,1
750,1,7,45,0,1
722,4,20,53,0,1
833,2,15,36,0,1
657,2,14,67,1,1
593,2,12,77,0,1
771,3,22,59,1,1
704,1,18,30,0,1
936,0,12,59,0,1
743,3,16,30,0,1
623,2,15,57,0,1
423,2,11,60,0,1
512,1,19,50,0,1
384,0,16,65,0,0
567,2,10,22,1,1
738,2,16,57,1,1
599,3,12,45,0,1
753,3,16,42,0,1
650,2,16,62,0,1
539,3,10,57,0,1
613,4,14,61,0,1
670,3,19,50,0,1
620,1,19,57,1,1
622,0,8,37,0,1
484,2,14,76,0,1
535,3,16,67,1,1
938,0,17,44,0,1
784,2,19,31,0,1
378,0,19,24,1,1
244,1,10,81,0,0
611,2,12,74,0,1
734,3,12,59,1,1
522,1,11,52,0,1
753,6,9,19,0,1
608,2,19,46,0,1
575,0,17,51,0,0
713,2,13,63,0,1
520,1,12,52,0,1
556,4,13,63,0,1
700,1,10,42,1,1
595,0,18,52,0,0
886,0,18,42,0,1
704,1,12,69,0,1
694,1,17,51,1,1
592,2,19,31,0,1
731,2,22,14,0,1
551,2,16,56,0,1
642,0,9,68,0,0
462,3,17,35,0,1
755,3,16,77,0,1
643,4,9,39,0,1
897,3,16,65,1,1
958,3,13,47,1,1
714,1,19,46,0,1
610,2,11,40,1,1
458,4,16,43,1,1
735,3,13,42,0,1
631,2,18,67,1,1
680,2,13,15,1,1
859,4,20,43,0,1
476,3,24,58,1,1
461,3,18,48,1,1
564,0,13,36,0,1
723,6,11,38,1,1
683,2,18,42,1,1
465,1,15,60,0,0
713,1,14,39,1,1
419,4,10,57,0,1
474,6,17,53,0,1
582,2,12,31,1,1
516,1,15,67,0,0
733,0,16,46,1,1
642,2,11,42,1,1
864,0,16,57,0,1
562,2,12,49,1,1
581,4,14,42,1,1
781,3,9,30,0,1
586,0,15,55,0,0
824,3,17,62,0,1
681,4,9,32,0,1
247,1,5,35,0,1
776,4,15,62,0,1
736,1,18,54,0,1
742,3,14,29,0,1
313,2,15,51,0,1
500,1,17,68,0,0
511,0,10,15,1,1
473,3,13,50,1,1
861,3,18,48,1,1
598,0,18,64,0,0
594,5,17,44,0,1
682,3,13,53,1,1
685,1,11,72,0,1
99,1,16,48,1,1
503,5,19,54,1,1
388,0,18,44,0,0
660,3,14,22,0,1
556,2,5,47,0,1
602,2,17,46,0,1
288,1,21,48,1,1
553,2,17,59,1,1
767,3,9,75,0,1
811,1,16,52,0,1
707,1,25,64,1,1
399,1,12,40,1,1
788,0,14,40,0,1
708,2,13,23,0,1
582,1,16,51,0,1
296,3,19,64,1,1
743,4,23,38,1,1
511,3,14,46,0,1
651,3,17,50,0,1
610,3,16,50,0,1
830,2,14,20,1,1
581,4,16,64,0,1
597,1,22,65,0,1
836,2,17,35,0,1
501,3,25,35,1,1
722,1,15,33,0,1
570,0,13,55,0,0
449,3,10,54,0,1
600,5,21,43,1,1
703,2,11,40,0,1
803,4,18,65,1,1
821,1,15,71,1,1
555,0,15,47,0,0
451,3,13,36,0,1
552,4,16,80,1,1
422,1,9,67,1,1
567,2,11,51,0,1
548,0,18,53,0,0
709,1,21,34,0,1
269,1,19,24,0,1
489,1,12,56,0,1
491,1,18,20,0,1
778,0,14,51,1,1
432,4,18,13,0,1
633,3,11,56,0,1
580,2,21,44,0,1
756,5,10,27,0,1
689,3,10,51,0,1
618,3,9,64,0,1
516,2,16,68,1,1
322,3,13,70,0,1
637,0,11,32,0,1
679,3,16,67,0,1
363,2,21,73,0,0
414,1,15,42,1,1
637,4,9,26,1,1
650,2,17,65,0,1
451,0,10,57,0,0
513,3,20,54,0,1
324,3,13,36,0,1
806,4,11,65,0,1
405,4,12,54,0,1
681,2,14,47,0,1
594,0,13,50,0,0
793,4,20,77,1,1
481,1,11,71,0,0
609,6,13,42,0,1
345,1,13,50,1,1
309,2,20,47,0,1
689,2,9,40,1,1
332,0,16,46,1,1
565,2,15,62,0,1
751,3,8,56,0,1
712,1,20,44,1,1
500,5,24,82,0,1
361,4,14,45,0,1
676,0,14,56,0,0
801,0,14,45,0,1
500,0,15,66,1,0
479,4,13,43,0,1
521,1,15,27,0,1
685,1,11,42,0,1
784,0,7,48,0,1
414,4,9,64,0,1
375,1,15,43,1,1
950,2,12,49,1,1
573,4,20,33,0,1
